id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 60415447 ,836f46c4-5aba-11e8-911c-28924ad12c5c,   -2.203000 ,  -48.751000 ,2011-01-05 16:24:00,Brasil,PARÁ,MOJU,Amazônia
 60415444 ,836f46c1-5aba-11e8-911c-28924ad12c5c,   -2.162000 ,  -49.112000 ,2011-01-05 16:24:00,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia
 60415443 ,836f46c0-5aba-11e8-911c-28924ad12c5c,   -2.168000 ,  -49.257000 ,2011-01-05 16:24:00,Brasil,PARÁ,CAMETÁ,Amazônia
 60415441 ,836f46be-5aba-11e8-911c-28924ad12c5c,   -1.908000 ,  -48.902000 ,2011-01-05 16:24:00,Brasil,PARÁ,ABAETETUBA,Amazônia
 60415440 ,836f46bd-5aba-11e8-911c-28924ad12c5c,   -3.277000 ,  -52.160000 ,2011-01-05 16:24:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 60415439 ,836f46bc-5aba-11e8-911c-28924ad12c5c,   -1.738000 ,  -47.577000 ,2011-01-05 16:24:00,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia
 60415438 ,836f46bb-5aba-11e8-911c-28924ad12c5c,   -2.228000 ,  -49.273000 ,2011-01-05 16:24:00,Brasil,PARÁ,CAMETÁ,Amazônia
 60415436 ,836f46b9-5aba-11e8-911c-28924ad12c5c,   -1.362000 ,  -47.713000 ,2011-01-05 16:24:00,Brasil,PARÁ,CASTANHAL,Amazônia
 60415435 ,836f46b8-5aba-11e8-911c-28924ad12c5c,   -2.141000 ,  -47.942000 ,2011-01-05 16:24:00,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia
 60415434 ,836f46b7-5aba-11e8-911c-28924ad12c5c,   -2.182000 ,  -49.255000 ,2011-01-05 16:24:00,Brasil,PARÁ,CAMETÁ,Amazônia
 60415432 ,836f46b5-5aba-11e8-911c-28924ad12c5c,   -1.990000 ,  -48.073000 ,2011-01-05 16:24:00,Brasil,PARÁ,ACARÁ,Amazônia
 60415423 ,836f46ac-5aba-11e8-911c-28924ad12c5c,   -2.037000 ,  -48.969000 ,2011-01-05 16:24:00,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia
 60415422 ,836f46ab-5aba-11e8-911c-28924ad12c5c,   -1.902000 ,  -48.908000 ,2011-01-05 16:24:00,Brasil,PARÁ,ABAETETUBA,Amazônia
 60415421 ,836f46aa-5aba-11e8-911c-28924ad12c5c,   -2.221000 ,  -49.292000 ,2011-01-05 16:24:00,Brasil,PARÁ,CAMETÁ,Amazônia
 60415420 ,836f46a9-5aba-11e8-911c-28924ad12c5c,   -2.218000 ,  -49.267000 ,2011-01-05 16:24:00,Brasil,PARÁ,CAMETÁ,Amazônia
 60415419 ,836f46a8-5aba-11e8-911c-28924ad12c5c,   -1.365000 ,  -47.707000 ,2011-01-05 16:24:00,Brasil,PARÁ,CASTANHAL,Amazônia
 60415415 ,836f46a5-5aba-11e8-911c-28924ad12c5c,   -3.486000 ,  -50.835000 ,2011-01-05 16:23:00,Brasil,PARÁ,PACAJÁ,Amazônia
 60415408 ,836f46a4-5aba-11e8-911c-28924ad12c5c,   -3.430000 ,  -47.153000 ,2011-01-05 16:23:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
 60415399 ,836f46a3-5aba-11e8-911c-28924ad12c5c,   -3.443000 ,  -47.151000 ,2011-01-05 16:23:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
 60415387 ,836f46a1-5aba-11e8-911c-28924ad12c5c,   -3.608000 ,  -47.295000 ,2011-01-05 16:23:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia
 60431980 ,836f46d6-5aba-11e8-911c-28924ad12c5c,   -2.595000 ,  -47.684000 ,2011-01-06 17:06:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60431979 ,836f46d5-5aba-11e8-911c-28924ad12c5c,   -2.595000 ,  -47.693000 ,2011-01-06 17:06:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60431978 ,836f46d4-5aba-11e8-911c-28924ad12c5c,   -2.592000 ,  -47.679000 ,2011-01-06 17:06:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60431977 ,836f46d3-5aba-11e8-911c-28924ad12c5c,   -2.326000 ,  -47.893000 ,2011-01-06 17:06:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 60496340 ,836f4723-5aba-11e8-911c-28924ad12c5c,   -4.224000 ,  -50.568000 ,2011-01-10 16:42:00,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia
 60496339 ,836f4722-5aba-11e8-911c-28924ad12c5c,   -1.672000 ,  -54.983000 ,2011-01-10 16:42:00,Brasil,PARÁ,ALENQUER,Amazônia
 60496338 ,836f4721-5aba-11e8-911c-28924ad12c5c,   -3.799000 ,  -50.642000 ,2011-01-10 16:42:00,Brasil,PARÁ,PACAJÁ,Amazônia
 60496337 ,836f4720-5aba-11e8-911c-28924ad12c5c,   -4.223000 ,  -50.559000 ,2011-01-10 16:42:00,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia
 60496336 ,836f471f-5aba-11e8-911c-28924ad12c5c,   -4.266000 ,  -55.603000 ,2011-01-10 16:42:00,Brasil,PARÁ,RURÓPOLIS,Amazônia
 60496335 ,836f471e-5aba-11e8-911c-28924ad12c5c,   -4.225000 ,  -50.573000 ,2011-01-10 16:42:00,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia
 60496334 ,836f471d-5aba-11e8-911c-28924ad12c5c,   -1.818000 ,  -55.260000 ,2011-01-10 16:42:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 60496333 ,836f471c-5aba-11e8-911c-28924ad12c5c,   -3.576000 ,  -49.324000 ,2011-01-10 16:42:00,Brasil,PARÁ,BREU BRANCO,Amazônia
 60496331 ,836f471a-5aba-11e8-911c-28924ad12c5c,   -3.466000 ,  -54.023000 ,2011-01-10 16:42:00,Brasil,PARÁ,URUARÁ,Amazônia
 60496330 ,836f4719-5aba-11e8-911c-28924ad12c5c,   -1.808000 ,  -55.266000 ,2011-01-10 16:42:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 60496329 ,836f4718-5aba-11e8-911c-28924ad12c5c,   -1.675000 ,  -54.990000 ,2011-01-10 16:42:00,Brasil,PARÁ,ALENQUER,Amazônia
 60513454 ,86989905-5aba-11e8-911c-28924ad12c5c,    1.629000 ,  -56.053000 ,2011-01-11 17:26:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia
 60513453 ,86989904-5aba-11e8-911c-28924ad12c5c,    1.638000 ,  -56.054000 ,2011-01-11 17:26:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia
 60513452 ,86989903-5aba-11e8-911c-28924ad12c5c,    1.639000 ,  -56.044000 ,2011-01-11 17:26:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia
 60513450 ,86989902-5aba-11e8-911c-28924ad12c5c,   -2.274000 ,  -53.861000 ,2011-01-11 17:25:00,Brasil,PARÁ,PRAINHA,Amazônia
