id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1407449197 ,163f85ea-2a1e-3c9b-b2ab-6d8cb5918061,   -3.602000 ,  -49.963000 ,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1407449196 ,89b4df9b-89a9-3ec8-8d34-1b005ee91c33,   -3.630000 ,  -52.255000 ,2019-10-27 17:05:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1407449195 ,30f9a863-0b18-39be-ba1f-b0a6ad6903ca,   -3.631000 ,  -52.264000 ,2019-10-27 17:05:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1407449194 ,70436548-1295-39e7-aa70-39b69c445394,   -3.642000 ,  -52.265000 ,2019-10-27 17:05:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1407449201 ,bbbe3c95-dbeb-3050-a1c2-50c34e49fe0c,   -3.583000 ,  -50.709000 ,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1407449200 ,56ba56ed-ab1e-32f8-917e-7343f3330572,   -3.587000 ,  -50.418000 ,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1407449199 ,2fff655c-87f5-3ca2-8351-cafef2c3c1d6,   -3.587000 ,  -50.930000 ,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1407449198 ,36a338f1-42e9-3fd4-95b2-f3045a230548,   -3.588000 ,  -50.428000 ,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1407449419 ,f30d8e50-48da-3ceb-8832-04826f550804,   -1.928000 ,  -52.644000 ,2019-10-27 17:05:00,Brasil,PARÁ,PORTO DE MOZ,Amazônia
 1407449418 ,d5356ae4-a8a4-34b1-8548-839040cc4f52,   -3.820000 ,  -51.845000 ,2019-10-27 17:05:00,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia
 1408018936 ,279a5843-9eef-3e0f-8140-1ae6b9c3ac2c,   -3.160000 ,  -47.494000 ,2019-11-02 16:25:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
 1408018934 ,7342b937-8a33-3f35-a28d-bfab2f826796,   -3.138000 ,  -48.304000 ,2019-11-02 16:25:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1408018933 ,c4949936-fb0a-372b-be8e-d840886cb460,   -3.133000 ,  -48.299000 ,2019-11-02 16:25:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1408018932 ,3f83af7a-3e67-3050-a91d-245faacb39aa,   -3.125000 ,  -51.275000 ,2019-11-02 16:25:00,Brasil,PARÁ,ANAPU,Amazônia
 1408018931 ,56f348cc-6ef5-3459-a81f-04fa1520e2da,   -3.100000 ,  -48.940000 ,2019-11-02 16:25:00,Brasil,PARÁ,TAILÂNDIA,Amazônia
 1408018930 ,ba5cf3b5-50a4-3a07-967b-20119ee38a85,   -3.089000 ,  -49.229000 ,2019-11-02 16:25:00,Brasil,PARÁ,MOJU,Amazônia
 1408018929 ,08a63486-b74d-3ac6-9097-048b08eb6eca,   -3.088000 ,  -49.224000 ,2019-11-02 16:25:00,Brasil,PARÁ,MOJU,Amazônia
 1408018928 ,0b37fd76-0acb-3dd6-a19c-e160cea8612f,   -3.086000 ,  -51.546000 ,2019-11-02 16:25:00,Brasil,PARÁ,ANAPU,Amazônia
 1408018927 ,db637bae-cdd3-312a-adf2-d077fd42e7d3,   -2.760000 ,  -52.114000 ,2019-11-02 16:25:00,Brasil,PARÁ,PORTO DE MOZ,Amazônia
 1408018992 ,179c7d0d-62b9-37da-9f37-8d7371fee439,   -1.728000 ,  -47.114000 ,2019-11-02 16:25:00,Brasil,PARÁ,CAPITÃO POÇO,Amazônia
 1408019220 ,c9a219c9-6216-36b4-9d72-40b8772e9b25,   -3.079000 ,  -48.056000 ,2019-11-02 16:25:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1408019219 ,e1486a5c-51c5-3d08-8920-996f616016f8,   -3.078000 ,  -50.277000 ,2019-11-02 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1408019218 ,533ba818-ba29-3f6b-ae0c-c2e954fc4e07,   -3.064000 ,  -50.279000 ,2019-11-02 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1408019217 ,56126031-3ff3-3291-a54e-341d8aa0afb8,   -3.028000 ,  -48.032000 ,2019-11-02 16:25:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1408019216 ,ad52327a-6478-3f15-82cb-a38b48243236,   -3.007000 ,  -49.106000 ,2019-11-02 16:25:00,Brasil,PARÁ,MOJU,Amazônia
 1408408359 ,9752c856-2cf7-334b-9627-3cf643aad9a1,   -3.382000 ,  -51.161000 ,2019-11-07 16:45:00,Brasil,PARÁ,PACAJÁ,Amazônia
 1408408368 ,5b9ed277-86d9-3c90-af3f-021c55239c39,   -2.345000 ,  -53.856000 ,2019-11-07 16:45:00,Brasil,PARÁ,PRAINHA,Amazônia
 1408408366 ,a444393e-256b-3d3e-9846-51e685da1f72,   -2.320000 ,  -55.310000 ,2019-11-07 16:45:00,Brasil,PARÁ,SANTARÉM,Amazônia
 1408408364 ,60a146e4-3d91-331f-b385-d52a2b1fa280,   -3.427000 ,  -48.918000 ,2019-11-07 16:45:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1408408363 ,8b69b7ee-2a1a-3341-9a31-cdeaf445c677,   -1.375000 ,  -52.272000 ,2019-11-07 16:45:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 1408408430 ,fd00fd3c-c5ce-3856-8c53-9af29da4f494,   -3.082000 ,  -49.270000 ,2019-11-07 16:45:00,Brasil,PARÁ,MOJU,Amazônia
 1408408439 ,b0766cfe-8cf8-320a-8845-814f9aa2890a,   -4.032000 ,  -53.489000 ,2019-11-07 16:45:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1408408438 ,8a75c569-64e4-3e00-9442-5d10bee8fb16,   -2.676000 ,  -46.758000 ,2019-11-07 16:45:00,Brasil,PARÁ,PARAGOMINAS,Amazônia
 1408408437 ,0f604ab6-2f11-3b1c-b328-22fb30840d4b,   -3.502000 ,  -54.639000 ,2019-11-07 16:45:00,Brasil,PARÁ,PLACAS,Amazônia
 1408408433 ,53fbf299-4c05-3c01-9605-54d083c09ad1,   -3.533000 ,  -53.942000 ,2019-11-07 16:45:00,Brasil,PARÁ,URUARÁ,Amazônia
 1408408664 ,089e61bf-da34-3538-9d3e-2103ec5a9a77,   -4.415000 ,  -50.967000 ,2019-11-07 16:45:00,Brasil,PARÁ,ANAPU,Amazônia
 1408408663 ,3898f313-f594-3b0e-ab7d-87039183a5b7,   -1.961000 ,  -47.804000 ,2019-11-07 16:45:00,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia
 1408408658 ,e04ddc63-661e-3302-87e1-f25c6b525353,   -3.429000 ,  -52.841000 ,2019-11-07 16:45:00,Brasil,PARÁ,MEDICILÂNDIA,Amazônia
 1408408701 ,a17e4b6d-ecf6-3a3f-b5d0-79aa27aa7f79,    -.684000 ,  -47.364000 ,2019-11-07 16:45:00,Brasil,PARÁ,SALINÓPOLIS,Amazônia
 1408408700 ,10ab8288-970e-3539-a35c-83ea950b1966,   -1.148000 ,  -52.228000 ,2019-11-07 16:45:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 1408408696 ,6d4de713-1489-3216-b2bc-7ac330c05ac1,   -3.124000 ,  -51.003000 ,2019-11-07 16:45:00,Brasil,PARÁ,PORTEL,Amazônia
 1408408695 ,650b055d-e5a5-3ba7-9b53-57e28506caa0,   -3.619000 ,  -53.707000 ,2019-11-07 16:45:00,Brasil,PARÁ,URUARÁ,Amazônia
 1408408694 ,10089fae-0d59-352c-8ccc-0b3977ef4af7,   -2.739000 ,  -49.125000 ,2019-11-07 16:45:00,Brasil,PARÁ,MOJU,Amazônia
 1408408692 ,7d683958-c5ed-3448-83de-1f97c91e399a,   -3.578000 ,  -55.381000 ,2019-11-07 16:45:00,Brasil,PARÁ,AVEIRO,Amazônia
 1408572017 ,5e141864-9f1e-3252-8a6a-7213e5e4020a,   -3.638000 ,  -49.904000 ,2019-11-09 16:35:00,Brasil,PARÁ,BAIÃO,Amazônia
 1408572013 ,615f18b0-2268-32a4-a754-47089bde8153,    -.853000 ,  -47.267000 ,2019-11-09 16:35:00,Brasil,PARÁ,SÃO JOÃO DE PIRABAS,Amazônia
 1408572010 ,3aa0ffc5-f495-3a63-b64d-ebea4e5dae30,   -2.897000 ,  -51.447000 ,2019-11-09 16:35:00,Brasil,PARÁ,ANAPU,Amazônia
 1408990194 ,f05d24da-8a17-32e0-82c7-f531f4d49a7d,   -2.580000 ,  -47.312000 ,2019-11-16 16:40:00,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia
 1408990191 ,ad8d0765-4bfa-3631-8791-271292ad1199,   -2.587000 ,  -49.165000 ,2019-11-16 16:40:00,Brasil,PARÁ,MOJU,Amazônia
 1408990319 ,bac5a157-e8ba-3de8-8c2d-2eb530181a68,   -5.688000 ,  -48.786000 ,2019-11-16 16:40:00,Brasil,PARÁ,SÃO DOMINGOS DO ARAGUAIA,Amazônia
 1408990318 ,06c727d3-4160-361b-b85b-76698c4d2f0d,   -5.688000 ,  -48.792000 ,2019-11-16 16:40:00,Brasil,PARÁ,SÃO DOMINGOS DO ARAGUAIA,Amazônia
 1408990317 ,bfc882fd-9f1c-3175-8d33-09adaa13e937,   -5.700000 ,  -49.915000 ,2019-11-16 16:40:00,Brasil,PARÁ,MARABÁ,Amazônia
 1408990316 ,8081a87f-9484-3e6f-b343-4e66fe8aea42,   -5.755000 ,  -49.907000 ,2019-11-16 16:40:00,Brasil,PARÁ,MARABÁ,Amazônia
 1408990315 ,1a5021c3-cf95-3a63-a894-24541ec884b1,   -5.757000 ,  -49.901000 ,2019-11-16 16:40:00,Brasil,PARÁ,MARABÁ,Amazônia
 1408990314 ,786d45c7-f9ff-34dd-8790-55ec1f86f948,   -5.759000 ,  -49.914000 ,2019-11-16 16:40:00,Brasil,PARÁ,MARABÁ,Amazônia
 1408990313 ,3f8e75f5-45b5-30e1-8084-288754663f1d,   -2.172000 ,  -49.114000 ,2019-11-16 16:40:00,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia
 1408990312 ,c87b1559-f82b-3aed-ab7f-7b735a3e110a,   -2.173000 ,  -50.540000 ,2019-11-16 16:40:00,Brasil,PARÁ,PORTEL,Amazônia
 1408990311 ,ab62fb06-903b-3fbf-8b35-3ee6910ddc83,   -2.174000 ,  -48.778000 ,2019-11-16 16:40:00,Brasil,PARÁ,MOJU,Amazônia
 1408990648 ,b983196f-3722-305b-ad07-58b7fd21b919,   -2.088000 ,  -46.830000 ,2019-11-16 16:40:00,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia
 1408990845 ,d8467aa3-1e33-3238-b9a0-dfaca6ba30a8,   -7.130000 ,  -49.321000 ,2019-11-16 16:40:00,Brasil,PARÁ,RIO MARIA,Amazônia
 1408990866 ,f35edad8-28f1-38ef-8848-e629f4f4baf7,   -6.101000 ,  -48.449000 ,2019-11-16 16:40:00,Brasil,PARÁ,PALESTINA DO PARÁ,Amazônia
 1408990864 ,29ff2386-5ea6-345f-884c-376342cee125,   -6.202000 ,  -49.325000 ,2019-11-16 16:40:00,Brasil,PARÁ,ELDORADO DO CARAJÁS,Amazônia
 1409120497 ,31818839-5831-375e-9aa4-753bacb85440,   -3.243000 ,  -50.084000 ,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1409120495 ,6dd271f4-a74e-34cd-bb85-3acb74f957d4,   -3.263000 ,  -50.076000 ,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1409120494 ,e4c0ff4a-e81b-3d06-bd9f-65224eb62607,   -3.266000 ,  -50.099000 ,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1409120493 ,090b1e63-6308-33c8-8cfa-6e1978256569,   -3.270000 ,  -50.080000 ,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1409120492 ,6e1cacbd-cb46-32dd-8947-c436fe7c96c4,   -3.276000 ,  -50.074000 ,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia
 1134069110 ,dc7d78a1-ab7c-30d4-ad27-ce4aaae0f968,   -3.514000 ,  -55.422000 ,2019-06-24 17:35:00,Brasil,PARÁ,AVEIRO,Amazônia
 1206594463 ,ae969386-8319-3b19-a4de-75264db1580e,   -7.521000 ,  -54.990000 ,2019-07-19 17:25:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1206594495 ,40c216df-61a8-378d-81ee-17288133881c,   -6.261000 ,  -52.549000 ,2019-07-19 17:30:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594459 ,61fead66-39b3-31b4-8049-63a50ca77d70,   -7.799000 ,  -51.081000 ,2019-07-19 17:25:00,Brasil,PARÁ,CUMARU DO NORTE,Amazônia
 1206594460 ,cd83d8a6-b901-3e59-b769-e9da6437fcdf,   -7.796000 ,  -51.062000 ,2019-07-19 17:25:00,Brasil,PARÁ,CUMARU DO NORTE,Amazônia
 798974402 ,815a7b39-a11f-3701-9f67-518b53a58600,   -2.194000 ,  -48.728000 ,2019-01-05 17:00:00,Brasil,PARÁ,MOJU,Amazônia
 798974403 ,72aec327-fee3-3b04-9598-149b834728ee,   -2.185000 ,  -53.864000 ,2019-01-05 17:00:00,Brasil,PARÁ,PRAINHA,Amazônia
 798974405 ,49d45486-b433-3c71-ac7f-a1cfb20e0318,   -2.170000 ,  -53.687000 ,2019-01-05 17:00:00,Brasil,PARÁ,PRAINHA,Amazônia
 798974406 ,5caec932-78a1-3e4c-a07f-321ff77e7889,   -2.162000 ,  -53.700000 ,2019-01-05 17:00:00,Brasil,PARÁ,PRAINHA,Amazônia
 798974465 ,d8ef7330-3f0c-3331-9967-355f6f87009c,   -1.487000 ,  -56.108000 ,2019-01-05 17:00:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia
 798974466 ,301d538f-71eb-3cac-bf0e-c77027efd81b,   -1.465000 ,  -54.037000 ,2019-01-05 17:00:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 798974467 ,60c20b9f-f4c4-3d49-bce9-f0abc2c75b0c,   -1.441000 ,  -55.456000 ,2019-01-05 17:00:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 798974468 ,b1b61fbf-5c9d-35b9-8397-94d0b5a387a1,   -1.439000 ,  -55.442000 ,2019-01-05 17:00:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 860228783 ,9a03c3a7-abd4-3046-a38f-d6cf6963f0c0,   -1.425000 ,  -53.668000 ,2019-02-04 17:10:00,Brasil,PARÁ,PRAINHA,Amazônia
 1014364245 ,655d86bd-77a5-3ce9-b65c-e263b5a334b7,   -1.568000 ,  -53.594000 ,2019-04-18 17:05:00,Brasil,PARÁ,PRAINHA,Amazônia
 1014364147 ,ed7d1360-dbc8-3bb4-8ad7-9a99d14c5fb6,   -3.544000 ,  -54.700000 ,2019-04-18 17:05:00,Brasil,PARÁ,PLACAS,Amazônia
 1042454157 ,001088e7-7eb8-3887-8a79-b0592db66233,   -1.799000 ,  -54.041000 ,2019-05-04 17:05:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 1042453661 ,f501d4d1-2e86-36e8-a196-e77418841607,   -9.117000 ,  -56.667000 ,2019-05-04 17:05:00,Brasil,PARÁ,JACAREACANGA,Amazônia
 1045509869 ,453aecb7-cee3-368d-907b-480d29b1410e,   -2.837000 ,  -48.581000 ,2019-05-06 16:50:00,Brasil,PARÁ,TAILÂNDIA,Amazônia
 1045509870 ,6e269eba-e395-36fb-ad6b-25b30c95ed0c,   -2.430000 ,  -47.681000 ,2019-05-06 16:50:00,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia
 1058233447 ,67b57db5-0593-3daf-a0c3-53a73bd85a64,   -3.595000 ,  -47.612000 ,2019-05-13 17:00:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia
 1102530589 ,f0559f7f-7d88-31c3-a08a-e67ae1975e2f,   -7.708000 ,  -49.786000 ,2019-06-10 17:20:00,Brasil,PARÁ,FLORESTA DO ARAGUAIA,Amazônia
 1102530590 ,fe86dc5e-9f50-39ab-8df2-265c5144f6d8,   -7.628000 ,  -56.770000 ,2019-06-10 17:20:00,Brasil,PARÁ,ITAITUBA,Amazônia
 1102530582 ,b5ed4ea6-7399-358e-9fda-db5095020ac6,   -8.551000 ,  -50.308000 ,2019-06-10 17:20:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 1102530577 ,dc4db132-967e-31e1-b5ac-012046f91ac0,   -9.040000 ,  -50.069000 ,2019-06-10 17:20:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia
 1102530580 ,0dbe7b37-3326-3740-8835-fcbe70ece815,   -8.702000 ,  -49.863000 ,2019-06-10 17:20:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 1102530352 ,3acdd09a-b8be-3fed-a6e1-47b10ba25357,   -9.688000 ,  -52.151000 ,2019-06-10 17:20:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1072380593 ,481548d3-deb3-3520-856d-871067d19bfd,   -9.481000 ,  -50.512000 ,2019-05-23 17:35:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia
 1077434494 ,dd7575a9-96ab-3997-bc21-22074884ada0,   -9.682000 ,  -50.747000 ,2019-05-27 17:10:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia
 1077434540 ,5947d1ec-8095-3f25-870f-6d3abc2dd9e3,   -9.350000 ,  -51.698000 ,2019-05-27 17:10:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1092006668 ,cec6d1f8-11bb-3b3a-b3dc-ce6013f81842,   -2.331000 ,  -49.169000 ,2019-06-05 17:05:00,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia
 1115806566 ,693a2ea1-df10-35f4-921f-83d1e3d7ac5c,   -4.016000 ,  -47.614000 ,2019-06-16 16:45:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia
 1115806567 ,c90ab596-8caa-31a8-9127-e344b576de9f,   -4.007000 ,  -47.616000 ,2019-06-16 16:45:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia
 1136276409 ,d00fa72d-1b1f-3036-9213-063707f1b52d,   -1.358000 ,  -47.761000 ,2019-06-25 16:40:00,Brasil,PARÁ,CASTANHAL,Amazônia
 1150513280 ,147f5644-d0db-3311-b92e-07d799236c09,   -3.811000 ,  -47.226000 ,2019-07-01 16:00:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia
 1161285821 ,ac9c9c88-6e7c-3825-a8cd-e2ad79977b5b,   -7.224000 ,  -55.565000 ,2019-07-05 17:15:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia
 1173708735 ,81240ff1-b468-3219-abdc-1db1dc31fbe3,   -4.077000 ,  -47.735000 ,2019-07-09 16:50:00,Brasil,PARÁ,DOM ELISEU,Amazônia
 1173708745 ,1920d5e2-9602-3c89-93a5-71c5cc2b8eeb,   -2.112000 ,  -47.657000 ,2019-07-09 16:50:00,Brasil,PARÁ,AURORA DO PARÁ,Amazônia
 1173708860 ,812e4415-00e2-3f9f-900d-a5f606e8b12e,   -1.975000 ,  -47.846000 ,2019-07-09 16:50:00,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia
 1173708730 ,2b3cd5ca-7007-32bf-a544-7ac8a79cf883,   -4.218000 ,  -47.635000 ,2019-07-09 16:50:00,Brasil,PARÁ,DOM ELISEU,Amazônia
 1173708743 ,6b09c546-6cb0-3455-a0c6-ea7fbe6b94dc,   -2.520000 ,  -49.401000 ,2019-07-09 16:50:00,Brasil,PARÁ,CAMETÁ,Amazônia
 1173708744 ,f40c0da6-6cd6-3d99-8bd9-491d61d458d7,   -2.345000 ,  -48.887000 ,2019-07-09 16:50:00,Brasil,PARÁ,MOJU,Amazônia
 1173708861 ,6f65e880-eab4-3d47-91a0-410869bfe565,   -1.919000 ,  -48.927000 ,2019-07-09 16:50:00,Brasil,PARÁ,ABAETETUBA,Amazônia
 1173708862 ,4e9b1da2-33a8-3dd5-8ebe-52f718cb0577,   -1.815000 ,  -55.389000 ,2019-07-09 16:50:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 1173708863 ,91912904-afe3-3242-b7df-9f0d9f8a6fff,   -1.813000 ,  -55.396000 ,2019-07-09 16:50:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 1173708864 ,ba635864-2534-30f1-87e0-4bdc225caa1f,   -1.810000 ,  -55.378000 ,2019-07-09 16:50:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 1173708865 ,e7a29905-5db4-3b57-ab13-95996ec9ae5d,   -1.781000 ,  -50.729000 ,2019-07-09 16:50:00,Brasil,PARÁ,MELGAÇO,Amazônia
 1206594491 ,14854fee-0f75-3089-91e1-aca0cccab17b,   -6.532000 ,  -55.482000 ,2019-07-19 17:30:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia
 1206594490 ,187bb416-8a9c-3483-8115-9e6c8abcdf47,   -6.823000 ,  -52.765000 ,2019-07-19 17:25:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594489 ,36ee7914-0147-34bf-a9d7-45960aba9bf5,   -6.824000 ,  -52.774000 ,2019-07-19 17:25:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594494 ,35377adf-6921-3a28-9a37-3427b1bd38b2,   -6.294000 ,  -53.068000 ,2019-07-19 17:30:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594493 ,56cbf784-9faf-3709-b416-bc3cf6d6fa99,   -6.333000 ,  -52.581000 ,2019-07-19 17:30:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594492 ,774ae128-e9e5-33ec-8a62-af6d9fa56f29,   -6.338000 ,  -52.586000 ,2019-07-19 17:30:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1206594434 ,1b482802-8b10-3850-b0c4-ec83cabf05a8,   -8.888000 ,  -49.870000 ,2019-07-19 17:25:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 1206594433 ,96ff9a0d-f6e0-3770-ab64-7b022877e636,   -8.914000 ,  -50.504000 ,2019-07-19 17:25:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 1187331480 ,947ab222-61f7-35e0-a8dc-82cf7f9c7688,   -2.352000 ,  -49.810000 ,2019-07-13 16:25:00,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia
 1206594504 ,af2bd41b-f145-38de-befe-b077a4177f99,   -5.093000 ,  -56.079000 ,2019-07-19 17:30:00,Brasil,PARÁ,TRAIRÃO,Amazônia
 1206594457 ,708cf0cd-6e57-39df-bf03-a3d739f4370c,   -7.960000 ,  -50.189000 ,2019-07-19 17:25:00,Brasil,PARÁ,REDENÇÃO,Amazônia
 1206594456 ,29267732-0eb0-3901-b2d6-8231b0133ac5,   -7.965000 ,  -50.183000 ,2019-07-19 17:25:00,Brasil,PARÁ,REDENÇÃO,Amazônia
 1206594505 ,ec5c3927-80ac-3b10-8351-fe2d76eb07f5,   -4.945000 ,  -55.954000 ,2019-07-19 17:30:00,Brasil,PARÁ,TRAIRÃO,Amazônia
 1206594506 ,fdd030a7-3042-3115-b948-b9ee94d7a663,   -4.944000 ,  -55.944000 ,2019-07-19 17:30:00,Brasil,PARÁ,TRAIRÃO,Amazônia
 1206594646 ,5de35de1-cb8f-3a9b-b24d-e3f10e1c27a3,   -1.765000 ,  -55.383000 ,2019-07-19 17:30:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 1206594645 ,9933f3b2-6735-3672-bb7c-dc04006bebca,   -1.782000 ,  -55.357000 ,2019-07-19 17:30:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 1214765205 ,2d286cd4-8eaf-3fed-b751-7e21ef98e879,   -6.853000 ,  -55.569000 ,2019-07-21 17:15:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia
 1257960656 ,99b4af57-4ff7-30b9-83fe-69b2a6d34947,   -4.628000 ,  -56.104000 ,2019-07-31 17:55:00,Brasil,PARÁ,ITAITUBA,Amazônia
 1257960658 ,9462b4a6-8f3e-3114-813d-c3be1bcc5daa,   -4.468000 ,  -54.937000 ,2019-07-31 17:55:00,Brasil,PARÁ,RURÓPOLIS,Amazônia
 1301845553 ,f4c2e4a1-9323-34f9-a914-f1dee42fe1af,   -9.069000 ,  -49.925000 ,2019-08-11 17:35:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 1311014134 ,6fb9e6b2-f9eb-3442-b011-2f94f0634d99,   -8.692000 ,  -54.671000 ,2019-08-13 17:20:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 1403893893 ,2063809c-31e0-3040-a10f-0b7bb5efc2b4,   -7.167000 ,  -52.819000 ,2019-09-16 17:10:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia
 1408408369 ,8494a558-609f-3e54-b3cf-be07a2a19252,   -1.161000 ,  -46.713000 ,2019-11-07 16:45:00,Brasil,PARÁ,BRAGANÇA,Amazônia
 1409774569 ,b84caff8-4edb-3c62-ba5b-a2c025b4bf21,   -1.974000 ,  -50.186000 ,2019-11-30 16:50:00,Brasil,PARÁ,BAGRE,Amazônia
 1410440848 ,a4ef2268-db21-3a4e-a9e0-3efc33084379,   -1.519000 ,  -54.237000 ,2019-12-10 17:30:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 798974463 ,08f410f3-e56c-392f-bfe7-abe08e08a1e9,   -1.505000 ,  -54.105000 ,2019-01-05 17:00:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 798974462 ,a7e36c10-631a-3a67-9413-15127eb4240a,   -1.506000 ,  -54.111000 ,2019-01-05 17:00:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 798974461 ,5c28c3eb-8726-38bb-9bfb-2687d9e994cf,   -1.506000 ,  -54.116000 ,2019-01-05 17:00:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 798974481 ,6511fb42-f41a-3711-b53d-93f5a8242b60,   -1.101000 ,  -58.049000 ,2019-01-05 17:00:00,Brasil,PARÁ,FARO,Amazônia
 1287600751 ,56dcf3ab-06f3-3e9d-be35-7ad2f934e312,   -5.647000 ,  -49.064000 ,2019-08-08 17:05:00,Brasil,PARÁ,MARABÁ,Amazônia
 1287600750 ,846134ba-7c4a-3f97-a764-14b9ac078d20,   -5.649000 ,  -49.075000 ,2019-08-08 17:05:00,Brasil,PARÁ,MARABÁ,Amazônia
 1287600749 ,0aeb2281-50e7-38c3-a9f6-7cd501bf7a4c,   -5.714000 ,  -48.612000 ,2019-08-08 17:05:00,Brasil,PARÁ,SÃO DOMINGOS DO ARAGUAIA,Amazônia
 1287600746 ,6398cd8b-65cd-335c-8664-097b05c72287,   -5.755000 ,  -53.668000 ,2019-08-08 17:05:00,Brasil,PARÁ,ALTAMIRA,Amazônia
